oare_id,online transcript,cdli_id,aliases,label,publication_catalog,description,genre_label,inventory_position,online_catalog,note,interlinear_commentary,online_information,excavation_no,oatp_key,eBL_id,AICC_translation,transliteration_orig,transliteration
7cc68d9d-b204-4558-af32-1c8b2f6edd64,https://oare.byu.edu/epigraphies/7cc68d9d-b204-4558-af32-1c8b2f6edd64,P535625,Kt 94/k 691 | AKT 6e 1001,Cuneiform Tablet Kt 94/k 691 (AKT 6e 1001),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 94/k 691,,,https://aicuneiform.com/search?q=P535625,3 GÍN KÙ.BABBAR lá-qé-ep DUMU šu-a-šur 2 GÍN ku-zi-zi-a 3 GÍN en-nam-a-šùr DUMU e-lá-ma 5 GÍN a-lá-ḫu-um ni-a-um 50 NINDA 1 DUG Ì.GIŠ en-na-num DUMU am-ri-a 30 NINDA 1 DUG ma-ma-ḫi-ir 20 NINDA 1 DUG ta-ri-iš-ma-tum 10 NINDA ki-ru-um a-ša-at ku-ku-wa,3 GÍN KÙ.BABBAR lá-qé-ep DUMU šu-a-šur 2 GÍN ku-zi-zi-a 3 GÍN en-nam-a-šùr DUMU e-lá-ma 5 GÍN a-lá-ḫu-um ni-a-um 50 NINDA 1 DUG Ì.GIŠ en-na-num DUMU am-ri-a 30 NINDA 1 DUG ma-ma-ḫi-ir 20 NINDA 1 DUG ta-ri-iš-ma-tum 10 NINDA ki-ru-um a-ša-at ku-ku-wa
7ce32b01-b479-4507-a560-5944e60cdfed,https://oare.byu.edu/epigraphies/7ce32b01-b479-4507-a560-5944e60cdfed,P535025,Kt 94/k 1352 | AKT 6c 560,Cuneiform Tablet Kt 94/k 1352 (AKT 6c 560),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 94/k 1352,,,https://aicuneiform.com/search?q=P535025,um-ma … ù x … DAM.GÀR … 48 {TÚG}ku-ta-ni … 8 ma-na … 2 GÚ 10 ma-na AN.NA … GÍN LÁ 22.5 ŠE … 8 ma-na … i-na li-bi … 13 ma-na 10 GÍN … ša ik-ri-bi-kà x … 18.5 ma-na AN.NA qá-tim 0.33333 ma-na 4.66666 GÍN KÙ a-na sá-ri-dim ù mì-šál sá-ri-dim a-na ta-ba-lim ni-dí-in 3 ANŠE ṣa-lá-mu 1 ma-na KÙ.BABBAR it-bu-lu 2 TÚG ša,um-ma <big_gap> ù <gap> <big_gap> DAM.GÀR <big_gap> 48 {TÚG}ku-ta-ni <big_gap> 8 ma-na <big_gap> 2 GÚ 10 ma-na AN.NA <big_gap> GÍN LÁ 22.5 ŠE <big_gap> 8 ma-na <big_gap> i-na li-bi <big_gap> 13 ma-na 10 GÍN <big_gap> ša ik-ri-bi-kà <gap> <big_gap> 18.5 ma-na AN.NA qá-tim 0.33333 ma-na 4.66666 GÍN KÙ a-na sá-ri-dim ù mì-šál sá-ri-dim a-na ta-ba-lim ni-dí-in 3 ANŠE ṣa-lá-mu 1 ma-na KÙ.BABBAR it-bu-lu 2 TÚG ša
7ce457d4-af83-421a-ab3b-a018c8ffeedd,https://oare.byu.edu/epigraphies/7ce457d4-af83-421a-ab3b-a018c8ffeedd,P535946,Kt 88/k 118 | AKT 7a 128,Cuneiform Tablet Kt 88/k 118 (AKT 7a 128),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 88/k 118,,,https://aicuneiform.com/search?q=P535946,KIŠIB PUZUR₄-a-šùr DUMU sú-en₆-na-da KIŠIB ša-lim-a-šur KIŠIB šu-šu-en₆ DUMU DUB.SAR KIŠIB a-al-DU₁₀ DUMU šu-lá-ba-an ša ḫu-bu-ul a-al-DU₁₀ 3 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-al-DU₁₀ a-šur-SIPA i-šu iš-tù ḫa-muš-tim ša kà-ší-im ša qá-tí lá-qé-ep ú ì-lí-a-lim KÙ.BABBAR il₅-qé 1.5 GÍN.TA i-na ITU.KAM a 1 ma-na-im ú-ṣa-áb ta-aḫ-sí-is-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-al-DU₁₀,KIŠIB PUZUR₄-a-šùr DUMU sú-en₆-na-da KIŠIB ša-lim-a-šur KIŠIB šu-šu-en₆ DUMU DUB.SAR KIŠIB a-al-DU₁₀ DUMU šu-lá-ba-an ša ḫu-bu-ul a-al-DU₁₀ 3 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-al-DU₁₀ a-šur-SIPA i-šu iš-tù ḫa-muš-tim ša kà-ší-im ša qá-tí lá-qé-ep ú ì-lí-a-lim KÙ.BABBAR il₅-qé 1.5 GÍN.TA i-na ITU.KAM a 1 ma-na-im ú-ṣa-áb ta-aḫ-sí-is-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-al-DU₁₀
7d005594-335c-492e-ba8e-8e25aaefaffe,https://oare.byu.edu/epigraphies/7d005594-335c-492e-ba8e-8e25aaefaffe,P536400,Kt 91/k 547 | AKT 8 267,Cuneiform Tablet Kt 91/k 547 (AKT 8 267),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM 001-400-91,,,,,Kt 91/k 547,,,https://aicuneiform.com/search?q=P536400,ḫa-nu ù {d}UTU-ba-ni iz-ku-ú-ma um-ma {d}UTU-ba-ni-ma a-na ḫa-nu 4 ma-na ù 10 GÍN ša a-na DAM.GÀR ḫa-bu-lá-ni-ni mì-ma i-na li-bi₄-a lá-šu tám-kà-ra-am ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma a-dí ni-na-mu-ru i-na xx-tí-ma xx li-ib-ší um-ma ḫa-nu-ma a-na {d}UTU-ba-ni-ma xx a-ma-tim ša ba-ri-ni ki-ma a-na zu-ku-a 0.66666 ma-na KÙ.BABBAR ḫa-bu-lá-ni-ni x a-ma-tim dí-in-ma KÙ.BABBAR ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma li-dí-ma qá-tám 0.33333 ma-na li-dí-in ki-iš-da-tí-a a ša ki-ma i-a-tí dí-in šu-ma x ku-ta-ni ta x-AG ša ki-ma i-a-tí li-dí-nu-ni-kum xx ZA xxx IGI a-lá-ḫi-im,ḫa-nu ù {d}UTU-ba-ni iz-ku-ú-ma um-ma {d}UTU-ba-ni-ma a-na ḫa-nu 4 ma-na ù 10 GÍN ša a-na DAM.GÀR ḫa-bu-lá-ni-ni mì-ma i-na li-bi₄-a lá-šu tám-kà-ra-am ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma a-dí ni-na-mu-ru i-na <big_gap>-tí-ma <big_gap> li-ib-ší um-ma ḫa-nu-ma a-na {d}UTU-ba-ni-ma <big_gap> a-ma-tim ša ba-ri-ni ki-ma a-na zu-ku-a 0.66666 ma-na KÙ.BABBAR ḫa-bu-lá-ni-ni <gap> a-ma-tim dí-in-ma KÙ.BABBAR ša-bi₄-ma ṭup-pì-ni šé-ṣí-ma li-dí-ma qá-tám 0.33333 ma-na li-dí-in ki-iš-da-tí-a a ša ki-ma i-a-tí dí-in šu-ma <gap> ku-ta-ni ta <gap>-AG ša ki-ma i-a-tí li-dí-nu-ni-kum <big_gap> ZA <big_gap><gap> IGI a-lá-ḫi-im
7d0ab3a9-aa48-433b-a626-dd38c797787a,https://oare.byu.edu/epigraphies/7d0ab3a9-aa48-433b-a626-dd38c797787a,P534888,Kt 94/k 629 | AKT 6b 415,Cuneiform Tablet Kt 94/k 629 (AKT 6b 415),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 94/k 629,,,https://aicuneiform.com/search?q=P534888,um-ma šu-IŠTAR-ma a-na en-nam-a-šur qí-bi₄-ma … AN.NA x a iš … x GÍN 0.33333 x dí ku … 9 GÍN … AN.NA-kà na-dí … lu ší-im AN.NA-ki-kà lu ší-im URUDU-kà 17 x KÙ.BABBAR-áp-kà 17 GÍN KÙ.BABBAR a-bu-ZA ḫa-bu-lá-ni ṭup-pu-šu ḫa-ar-ma-am ú-kà-al ša-áš-qí-il₅-šu-ma KÙ.BABBAR le-qé a-ḫi a-ta gi₅-im-lá-ni ú a-na-ku a-we-el gi₅-mì-li-im šu-ma a-bu-SILIM lá-šu tí-ir-tí-kà li-li-kam-ma KÙ.BABBAR-áp-kà a ša ki-ma ku-a-tí-ma lá-áš-qú-ul ṭup-pu-šu x a-ni-im x šu-ma x ta-ak-lá … a-na …-ma ṭup-pu x,um-ma šu-IŠTAR-ma a-na en-nam-a-šur qí-bi₄-ma <big_gap> AN.NA <gap> a iš <big_gap> <gap> GÍN 0.33333 <gap> dí ku <big_gap> 9 GÍN <big_gap> AN.NA-kà na-dí <big_gap> lu ší-im AN.NA-ki-kà lu ší-im URUDU-kà 17 <gap> KÙ.BABBAR-áp-kà 17 GÍN KÙ.BABBAR a-bu-ZA ḫa-bu-lá-ni ṭup-pu-šu ḫa-ar-ma-am ú-kà-al ša-áš-qí-il₅-šu-ma KÙ.BABBAR le-qé a-ḫi a-ta gi₅-im-lá-ni ú a-na-ku a-we-el gi₅-mì-li-im šu-ma a-bu-SILIM lá-šu tí-ir-tí-kà li-li-kam-ma KÙ.BABBAR-áp-kà a ša ki-ma ku-a-tí-ma lá-áš-qú-ul ṭup-pu-šu <gap> a-ni-im <gap> šu-ma <gap> ta-ak-lá <big_gap> a-na <big_gap>-ma ṭup-pu <gap>
7d14c31d-d6ad-456c-b2dc-2949ffef4225,https://oare.byu.edu/epigraphies/7d14c31d-d6ad-456c-b2dc-2949ffef4225,P536544,Kt c/k 1073 | AKT 9a 40,Cuneiform Tablet Kt c/k 1073 (AKT 9a 40),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt c/k 1073,,,https://aicuneiform.com/search?q=P536544,um-ma a-šur-ma-lik a-na a-šur-e-mu-qí qí-bi₄-ma ṣú-ḫa-ru-kà e-ru-bu-nim ša-al-mu sí-kà-tam ú-ṣa-a a-šar sí-kà-tam i-lá-kà-ni a-ša-me-ma za-ku-sá a ma-lá té-er-tí-kà a-ṭá-ra-sú-nu ú šu-ma a-na i-ta-aṭ-li a-tí-dí-in iš-tí pá-ni-im-ma za-ku-sá a-ša-pá-ra-kum,um-ma a-šur-ma-lik a-na a-šur-e-mu-qí qí-bi₄-ma ṣú-ḫa-ru-kà e-ru-bu-nim ša-al-mu sí-kà-tam ú-ṣa-a a-šar sí-kà-tam i-lá-kà-ni a-ša-me-ma za-ku-sá a ma-lá té-er-tí-kà a-ṭá-ra-sú-nu ú šu-ma a-na i-ta-aṭ-li a-tí-dí-in iš-tí pá-ni-im-ma za-ku-sá a-ša-pá-ra-kum
7d68ad7e-c614-4087-880e-666eca930a18,https://oare.byu.edu/epigraphies/7d68ad7e-c614-4087-880e-666eca930a18,P536451,Kt 92/k 110 | AKT 8 320,Cuneiform Tablet Kt 92/k 110 (AKT 8 320),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM 001-072-92,,,,,Kt 92/k 110,,,https://aicuneiform.com/search?q=P536451,i-na 51 TÚG šu-ru-tim ša i-dí-sú-in 8 TÚG i-na li-wi-tim 5 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pu-lu-šum 4 TÚG a ší-mì-im ší-tí TÚG-tí-šu 34 TÚG šu-ru-tim i-na 47 ku-ta-ni qá-du-um ta-ad-mì-qá-tí-šu ša i-dí-sú-in 2 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pá-al 4 TÚG a ší-mì-im 41 ku-ta-nu-šu iz-ku-ú-nim,i-na 51 TÚG šu-ru-tim ša i-dí-sú-in 8 TÚG i-na li-wi-tim 5 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pu-lu-šum 4 TÚG a ší-mì-im ší-tí TÚG-tí-šu 34 TÚG šu-ru-tim i-na 47 ku-ta-ni qá-du-um ta-ad-mì-qá-tí-šu ša i-dí-sú-in 2 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pá-al 4 TÚG a ší-mì-im 41 ku-ta-nu-šu iz-ku-ú-nim
7d81990d-5e63-49ea-82ab-e36c8bd78f65,https://oare.byu.edu/epigraphies/7d81990d-5e63-49ea-82ab-e36c8bd78f65,P535962,Kt 88/k 226 | AKT 7a 144,Cuneiform Tablet Kt 88/k 226 (AKT 7a 144),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 88/k 226,,,https://aicuneiform.com/search?q=P535962,KIŠIB šu-be-lim DUMU ša-lim-a-šur KIŠIB šu-be-lim DUMU a-gu-a KIŠIB i-ku-nim DUMU ša-lim-a-šur KIŠIB a-ta-ta DUMU a-ku-tim ša 2 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-ta-ta DUMU a-ku-tim a-šur-SIPA i-šu-ú iš-tù ḫa-muš-tim ša lá-li-im ù a-ni-nim a-na 15 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-ta-ta DUMU a-ku-tim,KIŠIB šu-be-lim DUMU ša-lim-a-šur KIŠIB šu-be-lim DUMU a-gu-a KIŠIB i-ku-nim DUMU ša-lim-a-šur KIŠIB a-ta-ta DUMU a-ku-tim ša 2 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-ta-ta DUMU a-ku-tim a-šur-SIPA i-šu-ú iš-tù ḫa-muš-tim ša lá-li-im ù a-ni-nim a-na 15 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-ta-ta DUMU a-ku-tim
7d8464c0-4523-408e-bbd9-469bb52a2602,https://oare.byu.edu/epigraphies/7d8464c0-4523-408e-bbd9-469bb52a2602,P536236,Kt 91/k 432 | AKT 8 101,Cuneiform Tablet Kt 91/k 432 (AKT 8 101),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM 001-285-91,,,,,Kt 91/k 432,,,https://aicuneiform.com/search?q=P536236,e-lá-ma ù a-šur-na-da iṣ-bu-tù-ni-a-tí-ma dí-šu-nu ni-dí-in-ma a-la-ḫu-um ù a-šùr-na-da uk-ta-nu-ú-ma šu-ma TÚG.ḪI.A i-ṣé-er a-šùr-na-da ik-tù-nu 0.66666 ma-na KÙ.BABBAR a-šùr-na-da DUMU er-nu-id a-na e-lá-ma i-ša-qal IGI a-mur-a-šùr DUMU iš-me-lim a-wi-lu a-ni-ú-tum da-a-nu,e-lá-ma ù a-šur-na-da iṣ-bu-tù-ni-a-tí-ma dí-šu-nu ni-dí-in-ma a-la-ḫu-um ù a-šùr-na-da uk-ta-nu-ú-ma šu-ma TÚG.ḪI.A i-ṣé-er a-šùr-na-da ik-tù-nu 0.66666 ma-na KÙ.BABBAR a-šùr-na-da DUMU er-nu-id a-na e-lá-ma i-ša-qal IGI a-mur-a-šùr DUMU iš-me-lim a-wi-lu a-ni-ú-tum da-a-nu
7d8df8d6-ab6d-464c-b937-52130a7eac56,https://oare.byu.edu/epigraphies/7d8df8d6-ab6d-464c-b937-52130a7eac56,P535420,Kt 94/k 1055b | AKT 6d 847,Cuneiform Tablet Kt 94/k 1055b (AKT 6d 847),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 94/k 1055b,,,https://aicuneiform.com/search?q=P535420,en-nam-a-šùr DUMU šu={d}EN.LÍL a-na la-qé-ep ù en-nam-a-šùr DUMU šu-be-lim iṣ-ba-at-ni-a-tí-ma um-ma en-nam-a-šùr-ma 4.5 ma-na 5.33333 GÍN KÙ.BABBAR ki-ma i-tur₄-DINGIR tal-qé-a um-ma la-qé-ep ù en-nam-a-šùr-ma ke-na i-na ḫa-mu-uš-tim ša PUZUR₄.IŠTAR DUMU šu-lá-áb-ra-at KÙ.BABBAR ni-il₅-qé KÙ.BABBAR eq-lam a-šu-mì en-nam-a-šùr DUMU šu={d}EN.LÍL e-tí-iq ù a-na bi-it-qá-tim en-nam-a-šùr DUMU šu={d}EN.LÍL i-za-az um-ma en-nam-a-šùr-ma DUMU šu={d}EN.LÍL-ma ṭup-pá-am ša ḫu-bu-li ša i-tur₄-DINGIR ú kà-ku-a ma-nu-um i-da-nam um-ma la-qé-ep-ma a-na-ku a-da-na-kum um-ma la-qé-ep-ma a-na en-nam-a-šùr DUMU šu={d}EN.LÍL-ma KÙ.BABBAR ša-bu-a-tí 2 ṭup-pé-e ḫa-ar-me-en ša ḫu-bu-lim a-šùr-DU₁₀ a-ḫi-a tù-kà-al lu ku-a-um lu ša DUMU kà-ri-a ma-nu-um lu i-da-nam um-ma en-nam-a-šùr DUMU šu={d}EN.LÍL a-na-ku a-da-na-kum IGI a-la-bi-im DUMU sú-li-a IGI ki-li-a DUMU en-na-nim a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša {d}a-šùr ší-bu-tí-ni ni-dí-in,en-nam-a-šùr DUMU šu-{d}EN.LÍL a-na la-qé-ep ù en-nam-a-šùr DUMU šu-be-lim iṣ-ba-at-ni-a-tí-ma um-ma en-nam-a-šùr-ma 4.5 ma-na 5.33333 GÍN KÙ.BABBAR ki-ma i-tur₄-DINGIR tal-qé-a um-ma la-qé-ep ù en-nam-a-šùr-ma ke-na i-na ḫa-mu-uš-tim ša PUZUR₄.IŠTAR DUMU šu-lá-áb-ra-at KÙ.BABBAR ni-il₅-qé KÙ.BABBAR eq-lam a-šu-mì en-nam-a-šùr DUMU šu-{d}EN.LÍL e-tí-iq ù a-na bi-it-qá-tim en-nam-a-šùr DUMU šu-{d}EN.LÍL i-za-az um-ma en-nam-a-šùr-ma DUMU šu-{d}EN.LÍL-ma ṭup-pá-am ša ḫu-bu-li ša i-tur₄-DINGIR ú kà-ku-a ma-nu-um i-da-nam um-ma la-qé-ep-ma a-na-ku a-da-na-kum um-ma la-qé-ep-ma a-na en-nam-a-šùr DUMU šu-{d}EN.LÍL-ma KÙ.BABBAR ša-bu-a-tí 2 ṭup-pé-e ḫa-ar-me-en ša ḫu-bu-lim a-šùr-DU₁₀ a-ḫi-a tù-kà-al lu ku-a-um lu ša DUMU kà-ri-a ma-nu-um lu i-da-nam um-ma en-nam-a-šùr DUMU šu-{d}EN.LÍL a-na-ku a-da-na-kum IGI a-la-bi-im DUMU sú-li-a IGI ki-li-a DUMU en-na-nim a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša {d}a-šùr ší-bu-tí-ni ni-dí-in
7d936c9b-cdd5-401d-b82c-499d1e40301b,https://oare.byu.edu/epigraphies/7d936c9b-cdd5-401d-b82c-499d1e40301b,P536681,Kt g/k 7b | AKT 10 7a,Cuneiform Tablet Kt g/k 7b (AKT 10 7a),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt g/k 7b,,,https://aicuneiform.com/search?q=P536681,8.25 GÍN KÙ.BABBAR 2 na-ru-uq 3 DUG mì-iš-lu-um GIG mì-iš-lu-um ŠE-um i-ṣé-er ḫa-bu-a-šu ú du-bi₄-zi al-kà a-ší-tí-šu ša-ra-bu-nu-a i-šu ŠE-am a-na e-bu-ri-im i-du-nu KÙ.BABBAR a-na ḫa-ar-pí i-du-nu IGI ḫa-bu-a-šu DUMU šu-bi₄-me-i IGI lá-bar-ša,8.25 GÍN KÙ.BABBAR 2 na-ru-uq 3 DUG mì-iš-lu-um GIG mì-iš-lu-um ŠE-um i-ṣé-er ḫa-bu-a-šu ú du-bi₄-zi al-kà a-ší-tí-šu ša-ra-bu-nu-a i-šu ŠE-am a-na e-bu-ri-im i-du-nu KÙ.BABBAR a-na ḫa-ar-pí i-du-nu IGI ḫa-bu-a-šu DUMU šu-bi₄-me-i IGI lá-bar-ša
7d9a743f-d211-4afa-a173-347c5b4731a3,https://oare.byu.edu/epigraphies/7d9a743f-d211-4afa-a173-347c5b4731a3,P536340,Kt 91/k 386 | AKT 8 207,Cuneiform Tablet Kt 91/k 386 envelope (AKT 8 207),,"Cuneiform tablet envelope, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM 001-240-91,,,,,Kt 91/k 386,,,https://aicuneiform.com/search?q=P536340,KIŠIB … KIŠIB … a-na … ù ša-li-ma a-ša-at ir-ma-a-šur,KIŠIB <big_gap> KIŠIB <big_gap> a-na <big_gap> ù ša-li-ma a-ša-at ir-ma-a-šur
7da0f71f-6df2-4d08-b088-41a741cedeab,https://oare.byu.edu/epigraphies/7da0f71f-6df2-4d08-b088-41a741cedeab,P535483,Kt 94/k 1722 | AKT 6d 742,Cuneiform Tablet Kt 94/k 1722 (AKT 6d 742),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 94/k 1722,,,https://aicuneiform.com/search?q=P535483,um-ma a-kà-dí-a-ma a-na a-šur-ma-lik qí-bi₄-ma mì-šu ša a-ša-tám ta-ḫu-zu a-na-ku a-na-kam a-bu-ša al-le a-bu-ša ú-ba-ša-am a-šé-pé-šu mu-qú-ut ú kà-bi-sú ra-qá-tám dí-šu-um,um-ma a-kà-dí-a-ma a-na a-šur-ma-lik qí-bi₄-ma mì-šu ša a-ša-tám ta-ḫu-zu a-na-ku a-na-kam a-bu-ša al-le a-bu-ša ú-ba-ša-am a-šé-pé-šu mu-qú-ut ú kà-bi-sú ra-qá-tám dí-šu-um
7dbde7ac-cae6-4c4b-a057-b49529ea95ae,https://oare.byu.edu/epigraphies/7dbde7ac-cae6-4c4b-a057-b49529ea95ae,P536785,Kt 92/k 301 | AKT 11a 50,Cuneiform Tablet Kt 92/k 301 (AKT 11a 50),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM 001-260-92,,,,,Kt 92/k 301,,,https://aicuneiform.com/search?q=P536785,a-na šu-IŠTAR qí-bi-ma um-ma be-lúm-ba-ni {d}en-LÍL-ba-ni ù ili₅-mì-tí-ma a-dí ṭup-pì-im ša É a-lá-ḫi-im ša aḫ-ša-lim ù be-lá-nim il₅-pu-tù-ni-ma a-na {d}en-LÍL-ba-ni i-pì-iq-du a ma-lá té-er-tí-kà ṭup-pu-am nu-šé-ṣí-a-ma ni-du-uk a ma-lá té-er-tí-kà ili₅-mì-tí ba-áb-tù-šu ú-za-kà-ma a-na ša-lá-tù-wa-ar e-ra-áb,a-na šu-IŠTAR qí-bi-ma um-ma be-lúm-ba-ni {d}en-LÍL-ba-ni ù ili₅-mì-tí-ma a-dí ṭup-pì-im ša É a-lá-ḫi-im ša aḫ-ša-lim ù be-lá-nim il₅-pu-tù-ni-ma a-na {d}en-LÍL-ba-ni i-pì-iq-du a ma-lá té-er-tí-kà ṭup-pu-am nu-šé-ṣí-a-ma ni-du-uk a ma-lá té-er-tí-kà ili₅-mì-tí ba-áb-tù-šu ú-za-kà-ma a-na ša-lá-tù-wa-ar e-ra-áb
7dd6e4f7-e4f9-41d3-91f8-93ce208730a7,https://oare.byu.edu/epigraphies/7dd6e4f7-e4f9-41d3-91f8-93ce208730a7,P535502,Kt 94/k 1308 | AKT 6e 878,Cuneiform Tablet Kt 94/k 1308 (AKT 6e 878),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,AMM —,,,,,Kt 94/k 1308,,,https://aicuneiform.com/search?q=P535502,0.5 ma-na 3 GÍN ḫu-sà-ri-im ù 4 TÚG.ḪI.A ša šu-be-lúm ù a-lu-a ub-lu-ni-ku-ni me-eḫ-ra-tim KÙ.BABBAR i-na ra-mì-ni-kà dí-in-ma iš-tí ṣú-ḫa-ri-a ku-nu-ki-kà šé-bi-lam ṣú-ḫa-ru-a ú-ma-kál lá i-bi₄-tù ṭur₄-da-šu-nu a-dí URUDU ša ma-zi ša i-na É kà-ri-im aṣ-bu-tù-ma a-na a-lu-lá-a ù pì-lá-aḫ-IŠTAR ú-ša-zi-zu šu-ma URUDU i-na É kà-ri-im i-zu-zu ma-lá qá-sú ku-zi-zi-a i-kà-šu-du URUDU i-na É kà-ri-im li-im-ḫu-ur-ma URUDU li-ik-nu-uk ú iš-tí iš-té-en i ba-ri-ku-nu li-ib-ší tí-ir-ta-ku-nu li-li-kam-ma za-ku-sà lá-áš-pu-ra-ku-nu-tí,0.5 ma-na 3 GÍN ḫu-sà-ri-im ù 4 TÚG.ḪI.A ša šu-be-lúm ù a-lu-a ub-lu-ni-ku-ni me-eḫ-ra-tim KÙ.BABBAR i-na ra-mì-ni-kà dí-in-ma iš-tí ṣú-ḫa-ri-a ku-nu-ki-kà šé-bi-lam ṣú-ḫa-ru-a ú-ma-kál lá i-bi₄-tù ṭur₄-da-šu-nu a-dí URUDU ša ma-zi ša i-na É kà-ri-im aṣ-bu-tù-ma a-na a-lu-lá-a ù pì-lá-aḫ-IŠTAR ú-ša-zi-zu šu-ma URUDU i-na É kà-ri-im i-zu-zu ma-lá qá-sú ku-zi-zi-a i-kà-šu-du URUDU i-na É kà-ri-im li-im-ḫu-ur-ma URUDU li-ik-nu-uk ú iš-tí iš-té-en i ba-ri-ku-nu li-ib-ší tí-ir-ta-ku-nu li-li-kam-ma za-ku-sà lá-áš-pu-ra-ku-nu-tí
